Average Deviations
1.731983821883216132e-02
6.301302016124994514e-03
6.120750810854424726e-03
4.958835926620841668e-03
4.211459460210641159e-03
5.939029876885320615e-03
7.486144221001157610e-03
1.208474245029073774e-02
1.553911741940819033e-02
1.092515406135290308e-02
1.753699854381687157e-02
1.705597328596611395e-02
8.587728572738928534e-03
1.510136503800115979e-02
2.789228390903190219e-02
1.632980388330682389e-02
1.108922203227223797e-02
1.450272033184327874e-02
6.272994105153441996e-03
6.929214598938263081e-03
4.947343084364640153e-03
1.316300027557096297e-02
7.426486078773658975e-03
8.594144490140192064e-03
1.998552687815890322e-02
4.484181148350924705e-03
1.197801185397325344e-02
5.618744950520039583e-03
7.036028803518581259e-03
7.627547762860483263e-03
4.783429625807805383e-03
8.365849892752207084e-03
9.155378564351350848e-03
2.800008641517231361e-02
1.364624967090329044e-02
1.165347422261596433e-02
8.991018148662542273e-03
1.248262620253652762e-02
1.103714383567753511e-02
8.445875355749213331e-03
5.571036574892072012e-03
7.986296960331675659e-03
2.381138297353128236e-02
1.326053585273345541e-02
2.961950803082268741e-02
9.429854971086016821e-03
9.037324850591322428e-03
2.885347863465454257e-02
1.963227743369696382e-02
2.605088249163336339e-02
1.250434153262462017e-02
1.746721895546464801e-02
7.342257850902696864e-03
1.241264056968650539e-02
6.941651158979328037e-03
8.440240287692543295e-03
7.833060554427754771e-03
8.010249505728032904e-03
1.282837670239463622e-02
8.657116426831919925e-03
5.661856691104092190e-03
1.070407698613348897e-02
5.027353822583715583e-03
5.471929827767499019e-03
1.617026094697589580e-02
1.940718577199062808e-02
2.167136974255702564e-02
1.790474590907511002e-02
2.841975169976956872e-02
7.543556011460744552e-03
2.059901227749140473e-02
2.166528482036912673e-02
1.868423522480812393e-02
1.481875836207722369e-02
7.501517833396934010e-03
7.533943175921873833e-03
2.376128730181849280e-02
1.030659661988689302e-02
9.369464806277493646e-03
2.596697127943441499e-02
3.750587253152587452e-02
1.143423665716466857e-02
5.635583656438043765e-02
7.319738525588197209e-02
3.790795614578733319e-02
2.387917727273435042e-02
5.903719369386675048e-02
4.020877058409430549e-02
2.039133749800593406e-02
2.355137360077290409e-02
2.967187869113009635e-02
2.919444340082971712e-02
8.995653963963052765e-03
1.966632479796584163e-02
2.073122671431111910e-02
1.367732092496805330e-02
1.328895662062394220e-02
4.666357594088112182e-02
2.040156071744603575e-02
2.970116657098572158e-02
1.435026790134171122e-02
4.068831017979396281e-02
2.496906526841293286e-02
2.019258896593180072e-02
1.891708431090506973e-02
1.502151278530168381e-02
1.203679894072645640e-02
1.238811063957574038e-02
2.027017561319850725e-02
3.560550180035256668e-02
3.728435458864326479e-02
4.187834227603833698e-02
3.159464736923510431e-02
2.978070245379934797e-02
1.503323803304453150e-02
9.860858573452984874e-03
2.745662538533965094e-02
2.748587249502333629e-02
1.814836503686128796e-02
2.377891182289071717e-02
1.424002906368940918e-02
2.606988563374387780e-02
1.413563614705929533e-02
1.699180438035674187e-02
2.262384480833627351e-02
2.383647382363034140e-02
8.534356756661051410e-03
2.457947916736457142e-02
1.846970684010025912e-02
8.931938509263590009e-03
9.695223944427275309e-03
1.149419575334690614e-02
1.565843429211931023e-02
9.842510916131691837e-03
1.726397518515332755e-02
2.567397147390067941e-02
9.434974559439413683e-03
1.065051943382090693e-02
8.555569569198277768e-03
1.211385461988558065e-02
6.122082730932057112e-03
7.162642732839052777e-03
7.884337602298407272e-03
2.587287457308607569e-02
1.556241170114111561e-02
1.992986768709192197e-02
1.388165290973543756e-02
8.428059614019347418e-03
1.901463224546794117e-02
8.019883288458437912e-03
1.966327952092341083e-02
1.174685691138419204e-02
1.343878992119982262e-02
1.837975845503022482e-02
1.018146366455738826e-02
2.361060830176179778e-02
6.729289138656293322e-03
9.365009409874022403e-03
8.854711541887995765e-03
1.060351744949878348e-02
1.692133237851851241e-02
8.144414930126873953e-03
1.624514648752514376e-02
1.401738761086899175e-02
8.408760799287528023e-03
1.368248892502070026e-02
1.077118016875294911e-02
5.325150162518405700e-03
9.717435965598795328e-03
9.103980620619468375e-03
8.597793536617798216e-03
8.185230288251800837e-03
6.266546582405777693e-03
1.585346804671693838e-02
8.360009694480495523e-03
7.693747455180596252e-03
7.139586811329096637e-03
7.036516559371734300e-03
1.681354165184897539e-02
5.067275747947532459e-03
8.897022970979143533e-03
6.668554914435094634e-03
4.969943561617668273e-03
1.826252547812020136e-02
5.026509679082386862e-03
8.324226380093259492e-03
7.159929657653539906e-03
1.106579395262108877e-02
1.183406824560693030e-02
1.101981648383597127e-02
1.963405419589844825e-02
7.570778843322255140e-03
2.473066489492531730e-02
1.037134895276090214e-02
7.592134967603230561e-03
1.544235094016564031e-02
1.152598583252695784e-02
7.325281063407775885e-03
7.608782471664921228e-03
6.099989628323120201e-03
1.145562298651644183e-02
9.407095127307777901e-03
5.397898543561558543e-03
4.404843072386280430e-03
6.985791444627591565e-03
8.960973656802683970e-03
9.806432132604965546e-03
5.814213061438918556e-03
7.118791807298738457e-03
6.362820677252025228e-03
4.624781147987747608e-03
1.526905229229467455e-02
6.580287055031937976e-03
5.230960373218123717e-03
7.576476045124918950e-03
6.530033894349471409e-03
1.215110184851948133e-02
6.486172569280651383e-03
5.563021782119563149e-03
6.160356696943052393e-03
9.712883124512732003e-03
6.532523420127892694e-03
5.591158775714355315e-03
6.182350417325195753e-03
1.103825830011227575e-02
1.136240859935408638e-02
9.487091071412025178e-03
4.168683634553069228e-03
5.033851752626891142e-03
6.846389245708833955e-03
8.049552375067931323e-03
7.995173677542974366e-03
1.120991817553347245e-02
2.592097037269535872e-02
2.413089686286424077e-02
1.650234350643387318e-02
1.466420117766546738e-02
9.426672294313379746e-03
1.693888986957082024e-02
7.500916689288868004e-03
1.765317472537163146e-02
2.668705413302666432e-02
3.372496748701028085e-02
7.304415893623709619e-03
1.118989344730230567e-02
3.153474146534510775e-02
5.499495312896279277e-03
7.316316557927853882e-03
6.605959084954848501e-03
9.256244670869606672e-03
7.047025108607170296e-03
5.851702031626306033e-03
7.642494334102032175e-03
5.635588710150729423e-03
8.635613807256812061e-03
1.271224581599636472e-02
1.234761795629474128e-02
1.132952455759083342e-02
1.066905416066742454e-02
5.108419723450629592e-03
1.043443660811519368e-02
1.847973302876718474e-02
1.194517668353868058e-02
8.733525884514217741e-03
1.444940676574991804e-02
5.076352397088762167e-03
8.879188419263306029e-03
6.363695207453630605e-03
8.536733840383425517e-03
7.535353876129277477e-03
3.652813385184170564e-03
5.358915357797477963e-03
9.132211573205671618e-03
7.538353489815503503e-03
8.024377424744311843e-03
2.307212074794445789e-02
4.746255948696959971e-03
1.276390634974251294e-02
1.167700118239425530e-02
9.952631170718991005e-03
8.613415617398591587e-03
2.260196284138073914e-16
1.506696276164543914e-02
4.290623638483172936e-03
1.019205173180939492e-02
3.074252925179949986e-03
4.308755492759118282e-03
3.858303495255909193e-03
1.147907689161506081e-02
6.363496036763739358e-03
6.507447302811749171e-03
6.340521290549342402e-03
1.338655716228932466e-02
4.866245204648261824e-03
4.586827545655387112e-03
1.221103210259135916e-02
3.936525716332999608e-03
5.755071675940854996e-03
1.074648265746177937e-02
8.655672776020237325e-03
1.198634467084589567e-02
4.265719807208826105e-03
1.000602504333640390e-02
1.451478614901756219e-02
6.213995310264433872e-03
5.475463413101551088e-03
3.885074079304986702e-03
7.845902050870412134e-03
5.796677779025585439e-03
3.023407034767506239e-03
8.729163841502230597e-03
5.018528864869213971e-03
5.105070654746453850e-03
9.268273970855823302e-03
7.250031294156517384e-03
3.462709371439511540e-03
6.432963436207095494e-03
1.194458748245514484e-02
4.959006346482314372e-03
3.133192660639353908e-03
2.817808231471263369e-03
7.738292318861989677e-03
2.588187072643952959e-03
5.388414545769520080e-03
5.492016669622969659e-03
1.518674815459303273e-02
5.618538856531908945e-03
6.347563366993008542e-03
4.238486002498849728e-03
9.089437965806601918e-03
1.713468262018130739e-02
9.506832880564560287e-03
6.118675169156794977e-03
6.376076316545346845e-03
8.215810206566519572e-03
1.100872814658504333e-02
1.182777025702620027e-02
7.786878470720885563e-03
5.647906334687449910e-03
7.052506350689631900e-03
8.672422620621022399e-03
8.486969900378725160e-03
3.026704161609024193e-03
3.503388408535934324e-03
1.323472050744154034e-02
6.124986387983399547e-03
3.331513965382637468e-03
6.477119895208991937e-03
1.418686147302962441e-02
8.568956761501650768e-03
9.576774128500642122e-03
7.958963330332810907e-03
6.241887708612017804e-03
5.581781051573395797e-03
2.186464919748011201e-02
6.932039148838449460e-03
9.709093012286174051e-03
4.416868143585828133e-03
8.606578785976150628e-03
1.121455353778277007e-02
3.879231965091697876e-03
1.145318270772501326e-02
1.498264128556161742e-02
6.512522047114721602e-03
1.674078183460144670e-02
9.388740023034322299e-03
6.493833058224249277e-03
5.575614211588922169e-03
1.344657303893391671e-02
1.133948773233838664e-02
1.770136044001112754e-02
1.865515054432445238e-02
3.514203941036803634e-03
1.172482057151155721e-02
6.830316247926467889e-03
6.597036739078275709e-03
9.401329070703141194e-03
3.186617881570955654e-03
8.701341458693499439e-03
8.156189849990813298e-03
1.878796751887897064e-03
5.864221349820205979e-03
6.636795400806159984e-03
3.239786840824442331e-03
1.389738472165228491e-16
9.666077121752622223e-03
6.023731107237833247e-03
1.029797457330637427e-02
6.603963564255355134e-03
1.071126480223960793e-02
4.816034032949158446e-03
3.444355088131288364e-03
3.911393249846236569e-03
2.988573477356976007e-03
1.470351867740168298e-03
7.113906126491540034e-03
3.910675246759053904e-03
4.567855837684186779e-03
1.067673506424204888e-02
1.013911770678193811e-02
5.270314363614594932e-03
9.419034214307868066e-03
3.673997158708833428e-03
8.219092089881077298e-03
4.261656419953262220e-03
6.093662474544479790e-03
2.014087596001796002e-03
3.388797097739202832e-03
2.441319977109876471e-03
0.000000000000000000e+00
5.530882622571848227e-03
1.610519502540638109e-02
1.259543815965200909e-02
5.135061706368234530e-03
9.764180187294961566e-03
3.977695165764329188e-03
4.179571814304275899e-03
1.353840132989129856e-02
1.007904124728210317e-02
3.734766324584314328e-03
3.480271166804098371e-03
5.064075044107165316e-03
3.164005009948969282e-03
2.724876497581181761e-03
4.512537990001805853e-03
4.388310788615816527e-02
1.206867749138061663e-02
9.917582041666588022e-03
1.175328389785322211e-02
1.663444179618322680e-02
1.371787490614701302e-02
9.385098801920895711e-03
9.035618754945427822e-03
4.574174782014456958e-03
7.431291591304518829e-03
6.545590341061105141e-03
5.918646053543884233e-03
6.968889146299415104e-03
1.269114509218414143e-02
1.075458592149099689e-02
6.649608643493508907e-03
2.650281544722053479e-03
1.258732778987759274e-02
1.607028017715415869e-02
1.142283062412873147e-02
6.364654455149280216e-03
2.853960824965875998e-03
4.562729533750151459e-03
4.247849316290559438e-03
6.718425509787334833e-03
3.440916117169046627e-03
2.906086145769566642e-02
4.440361844638334408e-03
8.370753028418153122e-03
3.554551885985858441e-03
3.088904487301015033e-03
7.528263827673811748e-03
1.564027450973502070e-02
1.001367522064677482e-02
1.591027703940945184e-02
1.192180866415543626e-02
7.328459735255467462e-03
9.739847199672749950e-03
1.183220520908273218e-02
1.939332924926067195e-02
1.930754755884311544e-02
1.946430749999265505e-02
2.173259883449618624e-02
1.421737049279673919e-02
8.773004269825470172e-03
8.810973276308444596e-03
1.893301191987624074e-02
8.797992729100726980e-03
7.023050551848537652e-03
8.206064476940028163e-03
4.014703365266503177e-02
1.006364698476956872e-02
4.705266116855772937e-03
1.197341718119116459e-02
5.594319688372937152e-03
1.148056610331130850e-02
2.992864670503630337e-02
3.184213280776043448e-03
4.033082185558917523e-03
5.425260228937659954e-03
8.721521342519876485e-03
1.738649843497542744e-02
3.253960958148928873e-03
4.035865713114788166e-03
3.309311114412043751e-03
4.110467301747596988e-03
3.421544618642017709e-03
3.801904530055412804e-03
5.434921745226029000e-03
5.843186942646769882e-03
3.097056707714953856e-03
7.936580638386682429e-03
7.340454079427616123e-03
3.345146905962906921e-03
3.934765724236870786e-03
6.144371753769778399e-03
2.611619831059454246e-03
4.469503045836231182e-03
2.036255792789044752e-03
4.814397477501939672e-03
7.227661350262269517e-03
6.095779207443510241e-03
3.821724817454787756e-03
9.418648283153360085e-03
4.713134394517285060e-03
9.072214582818280068e-03
1.383263242156899421e-02
4.289419005295599073e-03
2.640536569205736983e-03
4.751184284570841160e-03
1.236824006221944224e-02
7.616990118973082820e-03
3.027698258081674629e-03
5.504251870089060632e-03
4.050370589839276565e-03
1.364624583988486434e-02
5.297709994633779257e-03
1.276925821339997338e-02
8.773072137954113225e-03
3.344288906381347529e-03
4.357726123886200044e-03
1.285911816960672721e-02
1.771543104006204072e-02
7.004806118621025035e-03
5.868726039246328734e-03
2.563439726284605195e-03
5.900226852595649198e-03
1.151947072087229976e-02
2.768423117929014101e-03
6.586742701447607928e-03
6.948964377465853895e-03
7.083989029990040570e-03
6.966210009564267371e-03
4.979301951042867068e-03
8.974865207393829813e-03
9.147386343939554326e-03
2.728704709935558803e-02
1.393927422989319452e-02
2.506840242717967016e-03
4.115378407707487828e-03
9.353783300739984194e-03
4.501272609326376420e-03
2.951486584319818352e-03
6.890915188405023414e-03
1.240773528062466937e-03
3.449830004341934014e-03
2.800988376601605719e-03
3.996511698865834461e-03
5.381607687041464576e-03
4.496361292547832247e-03
7.660466882277119742e-03
8.730155312696781522e-03
1.891961836280156226e-02
7.802684844628759130e-03
2.069432981658211185e-02
1.054632172252556281e-02
9.717429697582293663e-03
7.127356530922489622e-03
1.063124698699700540e-02
6.514304238913903693e-03
1.971489742745017107e-02
2.144248172284317355e-02
1.427756676485601207e-02
6.626862429671286255e-03
2.886049554906898115e-03
5.106386134471746323e-03
9.165940971880896099e-03
4.628336949909822064e-03
5.283224662263723455e-03
5.431032566595121215e-03
6.064707458914580726e-03
2.854596986487838509e-02
5.292701947255134404e-02
7.081801850391093028e-03
3.635068964595146793e-03
2.676761183354590349e-03
6.057724853933834676e-03
4.339011269409750841e-03
1.053285591786361740e-02
1.681470373866379014e-02
3.037951964827341825e-02
1.517735607613536440e-05
5.548079162039786655e-02
4.985947237121968190e-02
4.817581142662842944e-03
5.489572483238763095e-03
5.627606715513374837e-06
2.106461379067075049e-02
6.380608758249756152e-02
3.206583140466869042e-02
1.632031965791145081e-02
4.819014225249138722e-03
2.624904102387522198e-02
1.061688783937705851e-03
3.203874734167413973e-02
7.600205820632544018e-02
5.362246636895266066e-02
3.668465087438246147e-02
1.655250884283246751e-02
6.961663298757787485e-03
1.109876843596645409e-02
3.073874173210155991e-02
8.818433887487722722e-03
5.459012369154978353e-03
3.417412098719144718e-03
3.912220958487804857e-03
5.748765429916153323e-03
1.642596370795579991e-02
1.223152749481174438e-02
1.070645053067036112e-02
2.878591681450068471e-03
6.624863481119119303e-03
6.627273353643600012e-03
1.017914686293969195e-02
1.017084178933827521e-02
6.641639767760030427e-03
4.107931961608066174e-03
9.908615536453625403e-03
1.096749356336040176e-02
6.152413602521732833e-03
6.874727620571632024e-03
3.163314966012681275e-03
2.511904226287254259e-03
1.867364363331778729e-02
1.515105921531134658e-02
4.208611155798673564e-03
5.861376458716541053e-03
6.895121894793770911e-03
3.932521538756085337e-03
5.733428573753443676e-03
8.139481488525343936e-03
2.643754649580244091e-03
6.288988492437305906e-03
6.786833246625176806e-03
5.538232941971013047e-03
9.516106714586100232e-03
4.943568972531771008e-03
4.345010371615780527e-03
5.304132206913573545e-03
7.666411062149235990e-03
8.403549127833436286e-03
3.631633166307541086e-03
3.361447076575282186e-03
2.716947678610661093e-03
2.813001281013543901e-03
4.835120757033703996e-03
2.036345179080252532e-03
2.977366555138274279e-03
1.006306123658256071e-02
2.624976837291555752e-03
9.165036415943109485e-03
2.658409906421587560e-03
8.017985055592116023e-03
1.489253173554300202e-02
4.784626828008673068e-03
1.093362424678515771e-02
3.342917718886683192e-03
8.086383480354498304e-03
3.353529222759537003e-03
1.140697565443670423e-02
1.302967994337013088e-02
3.158307250803349831e-03
3.961015861840174769e-03
9.009094405804420058e-03
2.365213449752782623e-02
9.799859678832878104e-03
6.613325878799735866e-03
1.097819234680713456e-02
4.357412168462321961e-02
2.522711924875658401e-02
2.219034568681081676e-02
8.842200135281516604e-02
4.381861408954828424e-02
5.282173211465519130e-02
6.824738771571066051e-03
3.361163514326993233e-03
2.935378337852968030e-03
1.230259988031413149e-02
1.812356594545692576e-02
3.401452728750272488e-03
2.577176966815252455e-03
2.297659151567012052e-03
3.357266003537861219e-03
1.202063093705334033e-02
2.126671558313611606e-03
2.714571067624577203e-03
5.446528205451058903e-03
7.253983671932307843e-03
5.797038651556588214e-03
2.759766494986643989e-03
9.660721164636650385e-03
5.735095098379484196e-02
8.687346778611609865e-02
7.983835171379080609e-02
4.626447759129804702e-03
1.409605999641288555e-02
8.545442535331754935e-03
1.100764555733301647e-02
2.896461607715447237e-02
7.562594699389855665e-03
1.512766365343852851e-02
1.883525725034848955e-02
1.604468939354262991e-02
1.435978749771303978e-02
1.623284042469706062e-02
8.816499999904066007e-03
9.285928771281837593e-03
9.939082391763319826e-03
6.358022177343856246e-03
8.999189879532843578e-03
3.124355788833118111e-02
1.179706631877818282e-02
2.385097949517383034e-02
2.338963070382121812e-02
7.146081121110371172e-03
1.145475252393338486e-02
1.128490425613735450e-02
1.919039703763548640e-02
9.317483417669570472e-03
2.839922918271287067e-02
1.750010141194761198e-02
1.089423873011400971e-02
1.730872164810297320e-02
1.052769029837596036e-02
4.939332426012994250e-03
3.394402489340979552e-03
7.107104818578597639e-03
4.020504534543461843e-03
2.312495851850673509e-02
1.379877694449976530e-02
8.939478304931514768e-03
7.585103520523089893e-02
8.149502736432183772e-03
8.543294321112230444e-03
3.811617213674379188e-03
5.871354956024858740e-03
8.879886253977937668e-03
7.128103140312156208e-03
2.304174017571966430e-03
4.977355463248196027e-03
1.649946366182984117e-03
4.650347952104760471e-03
7.691045068771747498e-03
5.677959033848027463e-03
9.810432526938774739e-03
8.697585715526935310e-03
6.222488892071873813e-03
7.803870097069581617e-03
9.714666929239324650e-03
1.181745352390885413e-02
1.403071918959533475e-02
1.562110644523037779e-02
4.068866282937471171e-03
