ID,UserSeq,Date,Instrument,Type,Side,Amount,Position,Price,Mark Price,Index Price,Cash Flow,Funding,Fee Rate,Fee Charged,Fee Balance,Change,Balance,Equity,Trade ID,Order ID,Info
256907552,1651564802838721,03 May 2022 08:00:00,ETH-24JUN22,settlement,short,-6024,-6024,2849.26,0,0,0.00013356,0,-,0,0,0.00013356,2.09232753,2.09195516,,,
256751060,1651478402870623,02 May 2022 08:00:00,ETH-PERPETUAL,settlement,long,1920,1920,2846.08,0,0,0.01956137,1.8e-7,-,0,0,0.01956137,2.09219397,2.09219397,,,
256749459,1651478402815608,02 May 2022 08:00:00,ETH-24JUN22,settlement,short,-6024,-6024,2849.44,0,0,-0.06245259,0,-,0,0,-0.06245259,2.07263261,2.09219397,,,
256617640,1651392002514684,01 May 2022 08:00:00,ETH-PERPETUAL,settlement,long,1920,1920,2765.88,0,0,-0.0135065,0,-,0,0,-0.0135065,2.08545637,2.1350852,,,
256616281,1651392002576777,01 May 2022 08:00:00,ETH-24JUN22,settlement,short,-6024,-6024,2767.68,0,0,0.04962883,0,-,0,0,0.04962883,2.1350852,2.1350852,,,
256613457,1651390758800542,01 May 2022 07:39:18,ETH-PERPETUAL,trade,open buy,60,1920,2773.9,2773.74,2773.88,0,0,0,0,0,0,2.09896286,2.13196038,ETH-123538875,ETH-22936053856,Source: 'api:DCX'
256612673,1651390434918554,01 May 2022 07:33:54,ETH-PERPETUAL,trade,open buy,60,1860,2771.55,2772.31,2772.07,0,0,0,0,0,0,2.09896286,2.13262594,ETH-123538495,ETH-22935943662,Source: 'api:DCX'
256611531,1651389787342553,01 May 2022 07:23:07,ETH-PERPETUAL,trade,open buy,60,1800,2775.45,2776.19,2776.09,0,0.00000196,0,0,0,0,2.09896286,2.13129684,ETH-123537941,ETH-22935796213,Source: 'api:DCX'
256526518,1651333638169549,30 Apr 2022 15:47:18,ETH-PERPETUAL,trade,open buy,60,1740,2811.95,2811.68,2812.01,0,0,0,0,0,0,2.09896286,2.10914533,ETH-123496956,ETH-22916721234,Source: 'api:DCX'
256521088,1651330998213561,30 Apr 2022 15:03:18,ETH-PERPETUAL,trade,open buy,60,1680,2776.5,2777.47,2777.45,0,0,0,0,0,0,2.09896286,2.12891481,ETH-123494331,ETH-22915341977,Source: 'api:DCX'
256519621,1651330636251466,30 Apr 2022 14:57:16,ETH-PERPETUAL,trade,open buy,60,1620,2790.2,2790.05,2789.85,0,7e-8,0,0,0,0,2.09896286,2.12163293,ETH-123493624,ETH-22915340307,Source: 'api:DCX'
256488984,1651305602700799,30 Apr 2022 08:00:00,ETH-PERPETUAL,settlement,long,1560,1560,2829.59,0,0,-0.01815521,0.00000124,-,0,0,-0.01815521,2.09896286,2.09897523,,,
256487864,1651305602590685,30 Apr 2022 08:00:00,ETH-24JUN22,settlement,short,-6024,-6024,2832.26,0,0,0.07178536,0,-,0,0,0.07178536,2.11711808,2.09897523,,,
256286155,1651219204051929,29 Apr 2022 08:00:00,ETH-PERPETUAL,settlement,long,1560,1560,2925.95,0,0,0.00426919,-0.00000131,-,0,0,0.00426919,2.04533271,2.04533271,,,
256280930,1651219203815192,29 Apr 2022 08:00:00,ETH-24JUN22,settlement,short,-6024,-6024,2931.19,0,0,-0.01619649,0,-,0,0,-0.01619649,2.04106352,2.04533271,,,
256081407,1651132802732500,28 Apr 2022 08:00:00,ETH-PERPETUAL,settlement,long,1560,1560,2902.7,0,0,0.00345507,8e-8,-,0,0,0.00345507,2.07142258,2.05726729,,,
256079490,1651132802973460,28 Apr 2022 08:00:00,ETH-24JUN22,settlement,short,-6024,-6024,2908.27,0,0,-0.01416257,0,-,0,0,-0.01416257,2.05726001,2.05726729,,,
255959541,1651060706245305,27 Apr 2022 11:58:26,ETH-PERPETUAL,trade,open buy,60,1560,2884,2884.45,2884.26,0,0,0,0,0,0,2.06796751,2.06852045,ETH-123230428,ETH-22808603803,Source: 'api:DCX'
255959007,1651060127088336,27 Apr 2022 11:48:47,ETH-PERPETUAL,trade,open buy,60,1500,2882,2881.83,2881.37,0,0,0,0,0,0,2.06796751,2.06938884,ETH-123230174,ETH-22808418625,Source: 'api:DCX'
255957575,1651059354020294,27 Apr 2022 11:35:54,ETH-PERPETUAL,trade,open buy,60,1440,2877.5,2878.01,2877.7,0,6e-8,0,0,0,0,2.06796751,2.07171823,ETH-123229493,ETH-22808061698,Source: 'api:DCX'
255925243,1651046402870564,27 Apr 2022 08:00:00,ETH-PERPETUAL,settlement,long,1380,1380,2884.55,0,0,-0.01907475,-0.00001163,-,0,0,-0.01907475,1.9837528,2.06592881,,,
255924089,1651046402920733,27 Apr 2022 08:00:00,ETH-24JUN22,settlement,short,-6024,-6024,2888.52,0,0,0.08421471,0,-,0,0,0.08421471,2.06796751,2.06592881,,,
255698435,1650960002662486,26 Apr 2022 08:00:00,ETH-PERPETUAL,settlement,long,1380,1380,3004.26,0,0,0.03016376,2e-8,-,0,0,0.03016376,2.00282755,1.89616672,,,
255696693,1650960002537570,26 Apr 2022 08:00:00,ETH-24JUN22,settlement,short,-6024,-6024,3010.07,0,0,-0.1368516,0,-,0,0,-0.1368516,1.97266379,1.89616672,,,
255551688,1650903265056299,25 Apr 2022 16:14:25,ETH-PERPETUAL,trade,open buy,60,1380,2889.85,2889.88,2888.99,0,0,0,0,0,0,2.10951539,2.06566794,ETH-123037501,ETH-22744657178,Source: 'api:DCX'
255551188,1650903182909257,25 Apr 2022 16:13:02,ETH-PERPETUAL,trade,open buy,60,1320,2883,2883.21,2882.19,0,-4e-7,0,0,0,0,2.10951539,2.0692785,ETH-123037267,ETH-22744587937,Source: 'api:DCX'
255468580,1650873602408549,25 Apr 2022 08:00:00,ETH-PERPETUAL,settlement,long,1260,1260,2812.89,0,0,-0.02083651,1e-7,-,0,0,-0.02083651,2.10951539,2.10951539,,,
255466880,1650873602390472,25 Apr 2022 08:00:00,ETH-24JUN22,settlement,short,-6024,-6024,2817.41,0,0,0.09887898,0,-,0,0,0.09887898,2.1303519,2.10951539,,,
255345522,1650787204865640,24 Apr 2022 08:00:00,ETH-PERPETUAL,settlement,long,1260,1260,2950.12,0,0,-0.00164696,-2e-8,-,0,0,-0.00164696,2.02386632,2.03147292,,,
255344351,1650787204875576,24 Apr 2022 08:00:00,ETH-24JUN22,settlement,short,-6024,-6024,2954.02,0,0,0.00760659,0,-,0,0,0.00760659,2.03147292,2.03147292,,,
255291394,1650700802380515,23 Apr 2022 08:00:00,ETH-PERPETUAL,settlement,long,1260,1260,2961.54,0,0,-0.00839016,-0.00000247,-,0,0,-0.00839016,1.9841119,2.02551082,,,
255290237,1650700802437565,23 Apr 2022 08:00:00,ETH-24JUN22,settlement,short,-6024,-6024,2965.08,0,0,0.04140139,0,-,0,0,0.04140139,2.02551329,2.02551082,,,
255145888,1650614405912431,22 Apr 2022 08:00:00,ETH-PERPETUAL,settlement,long,1260,1260,3021.1,0,0,-0.01088743,0.00000143,-,0,0,-0.01088743,1.93780734,1.99246087,,,
255144246,1650614405918546,22 Apr 2022 08:00:00,ETH-24JUN22,settlement,short,-6024,-6024,3026.76,0,0,0.05469472,0,-,0,0,0.05469472,1.99250206,1.99246087,,,
254951811,1650528002498507,21 Apr 2022 08:00:00,ETH-PERPETUAL,settlement,long,1260,1260,3102.09,0,0,0.00169229,0.00000275,-,0,0,0.00169229,1.95584189,1.94866806,,,
254949923,1650528002699560,21 Apr 2022 08:00:00,ETH-24JUN22,settlement,short,-6024,-6024,3112.29,0,0,-0.00714712,0,-,0,0,-0.00714712,1.94869477,1.94866806,,,
254822528,1650441602548488,20 Apr 2022 08:00:00,ETH-PERPETUAL,settlement,long,1260,1260,3089.24,0,0,0.00671211,7.3e-7,-,0,0,0.00671211,1.98722532,1.95414961,,,
254821151,1650441602602394,20 Apr 2022 08:00:00,ETH-24JUN22,settlement,short,-6024,-6024,3100.84,0,0,-0.03307571,0,-,0,0,-0.03307571,1.95414961,1.95414961,,,
254720609,1650355205234656,19 Apr 2022 08:00:00,ETH-PERPETUAL,settlement,long,1260,1260,3039.23,0,0,0.02102139,-2.2e-7,-,0,0,0.02102139,2.08342739,1.9805132,,,
254719168,1650355205269492,19 Apr 2022 08:00:00,ETH-24JUN22,settlement,short,-6024,-6024,3048.93,0,0,-0.10291419,0,-,0,0,-0.10291419,1.9805132,1.9805132,,,
254543694,1650268802523581,18 Apr 2022 08:00:00,ETH-PERPETUAL,settlement,long,1260,1260,2892.56,0,0,-0.02085728,5.7e-7,-,0,0,-0.02085728,1.96078222,2.062406,,,
254542222,1650268802656598,18 Apr 2022 08:00:00,ETH-24JUN22,settlement,short,-6024,-6024,2897.98,0,0,0.10162378,0,-,0,0,0.10162378,2.062406,2.062406,,,
254392745,1650182404703469,17 Apr 2022 08:00:00,ETH-PERPETUAL,settlement,long,1260,1260,3038.03,0,0,0.00038122,-2e-8,-,0,0,0.00038122,1.98432947,1.98170096,,,
254391137,1650182404761543,17 Apr 2022 08:00:00,ETH-24JUN22,settlement,short,-6024,-6024,3046.94,0,0,-0.00268997,0,-,0,0,-0.00268997,1.9816395,1.98170096,,,
254328286,1650096004482619,16 Apr 2022 08:00:00,ETH-PERPETUAL,settlement,long,1260,1260,3035.24,0,0,0.00029863,2.7e-7,-,0,0,0.00029863,1.98450145,1.98394825,,,
254326702,1650096004623642,16 Apr 2022 08:00:00,ETH-24JUN22,settlement,short,-6024,-6024,3042.8,0,0,-0.0005532,0,-,0,0,-0.0005532,1.98394825,1.98394825,,,
254245821,1650009603135936,15 Apr 2022 08:00:00,ETH-PERPETUAL,settlement,long,1260,1260,3033.06,0,0,-0.01092455,-7.8e-7,-,0,0,-0.01092455,1.98420282,1.98420282,,,
254243825,1650009602933608,15 Apr 2022 08:00:00,ETH-24JUN22,settlement,short,-6024,-6024,3041.95,0,0,0.05261635,0,-,0,0,0.05261635,1.99512737,1.98420282,,,
254090068,1649923202711767,14 Apr 2022 08:00:00,ETH-PERPETUAL,settlement,long,1260,1260,3114.97,0,0,0.0083137,-0.00000231,-,0,0,0.0083137,1.98235949,1.94251102,,,
254088481,1649923202778582,14 Apr 2022 08:00:00,ETH-24JUN22,settlement,short,-6024,-6024,3124.98,0,0,-0.03984847,0,-,0,0,-0.03984847,1.94251102,1.94251102,,,
253941454,1649836805135530,13 Apr 2022 08:00:00,ETH-PERPETUAL,settlement,long,1260,1260,3052.22,0,0,0.00359304,-0.00000735,-,0,0,0.00359304,1.99056401,1.97404579,,,
253940297,1649836805243557,13 Apr 2022 08:00:00,ETH-24JUN22,settlement,short,-6024,-6024,3061.69,0,0,-0.01651822,0,-,0,0,-0.01651822,1.97404579,1.97404579,,,
253745420,1649750402656672,12 Apr 2022 08:00:00,ETH-PERPETUAL,settlement,long,1260,1260,3025.83,0,0,-0.01694935,-0.00003755,-,0,0,-0.01694935,1.98697097,1.98693254,,,
253744242,1649750402603603,12 Apr 2022 08:00:00,ETH-24JUN22,settlement,short,-6024,-6024,3036.2,0,0,0.09953905,0,-,0,0,0.09953905,2.00392032,1.98693254,,,
253536847,1649679715304272,11 Apr 2022 12:21:55,ETH-PERPETUAL,trade,open buy,60,1260,3055.5,3055.64,3055.08,0,-1.3e-7,0,0,0,0,1.90438127,1.96920135,ETH-122094582,ETH-22360180278,Source: 'api:DCX'
253535533,1649679313339295,11 Apr 2022 12:15:13,ETH-PERPETUAL,trade,open buy,60,1200,3052.75,3052.49,3051.02,0,-1.4e-7,0,0,0,0,1.90438127,1.97195776,ETH-122093947,ETH-22360112474,Source: 'api:DCX'
253534482,1649679038756284,11 Apr 2022 12:10:38,ETH-PERPETUAL,trade,open buy,60,1140,3038.8,3038.78,3037.12,0,-2e-8,0,0,0,0,1.90438127,1.97900797,ETH-122093443,ETH-22359989303,Source: 'api:DCX'
253528717,1649678170143604,11 Apr 2022 11:56:10,ETH-PERPETUAL,trade,open buy,60,1080,3046.15,3047,3045.55,0,-4.7e-7,0,0,0,0,1.90438127,1.97457991,ETH-122090672,ETH-22359519969,Source: 'api:DCX'
253463892,1649664002432465,11 Apr 2022 08:00:00,ETH-PERPETUAL,settlement,long,1020,1020,3179.84,0,0,-0.00643239,-9.6e-7,-,0,0,-0.00643239,1.86580017,1.90438127,,,
253462384,1649664002635568,11 Apr 2022 08:00:00,ETH-24JUN22,settlement,short,-6024,-6024,3196.57,0,0,0.0385811,0,-,0,0,0.0385811,1.90438127,1.90438127,,,
253353616,1649577602288649,10 Apr 2022 08:00:00,ETH-PERPETUAL,settlement,long,1020,1020,3244.9,0,0,0.00340864,-3e-8,-,0,0,0.00340864,1.87223256,1.87223253,,,
253352003,1649577602223555,10 Apr 2022 08:00:00,ETH-24JUN22,settlement,short,-6024,-6024,3263.38,0,0,-0.01938846,0,-,0,0,-0.01938846,1.86882392,1.87223253,,,
253292151,1649491202415535,09 Apr 2022 08:00:00,ETH-PERPETUAL,settlement,long,1020,1020,3210.09,0,0,-0.00741716,5.9e-7,-,0,0,-0.00741716,1.88821238,1.88821238,,,
253290562,1649491202300527,09 Apr 2022 08:00:00,ETH-24JUN22,settlement,short,-6024,-6024,3229.46,0,0,0.04622311,0,-,0,0,0.04622311,1.89562954,1.88821238,,,
253117351,1649404806148403,08 Apr 2022 08:00:00,ETH-PERPETUAL,settlement,long,1020,1020,3286.82,0,0,0.00581894,-3.8e-7,-,0,0,0.00581894,1.88141429,1.84929276,,,
253114292,1649404806237451,08 Apr 2022 08:00:00,ETH-24JUN22,settlement,short,-6024,-6024,3311.52,0,0,-0.03200786,0,-,0,0,-0.03200786,1.84940643,1.84929276,,,
252960075,1649318402656497,07 Apr 2022 08:00:00,ETH-PERPETUAL,settlement,long,1020,1020,3226.32,0,0,-0.01074913,-0.00002181,-,0,0,-0.01074913,1.80826753,1.87559535,,,
252958898,1649318402723483,07 Apr 2022 08:00:00,ETH-24JUN22,settlement,short,-6024,-6024,3254.26,0,0,0.06732782,0,-,0,0,0.06732782,1.87559535,1.87559535,,,
252752207,1649252923289396,06 Apr 2022 13:48:43,ETH-PERPETUAL,trade,open buy,60,1020,3263.5,3266.49,3267.22,0,-0.00000124,0,0,0,0,1.81901666,1.85242697,ETH-121726200,ETH-22198924423,Source: 'api:DCX'
252696022,1649232002542493,06 Apr 2022 08:00:00,ETH-PERPETUAL,settlement,long,960,960,3344.5,0,0,-0.00560069,-1e-8,-,0,0,-0.00560069,1.81901666,1.81901666,,,
252694503,1649232002522537,06 Apr 2022 08:00:00,ETH-24JUN22,settlement,short,-6024,-6024,3377.09,0,0,0.09614822,0,-,0,0,0.09614822,1.82461735,1.81901666,,,
252644914,1649204431008326,06 Apr 2022 00:20:30,ETH-PERPETUAL,trade,open buy,60,960,3281,3284.78,3286.17,0,0,0,0,0,0,1.72846914,1.84427492,ETH-121676143,ETH-22198873288,Source: 'api:DCX'
252643253,1649204410932389,06 Apr 2022 00:20:10,ETH-PERPETUAL,trade,open buy,60,900,3298.5,3300.62,3300.86,0,0,0,0,0,0,1.72846914,1.83814089,ETH-121675360,ETH-22198431675,Source: 'api:DCX'
252637305,1649204015160373,06 Apr 2022 00:13:35,ETH-PERPETUAL,trade,open buy,60,840,3316,3316.34,3317.89,0,1e-8,0,0,0,0,1.72846914,1.83187688,ETH-121672484,ETH-22198204477,Source: 'api:DCX'
252633197,1649203821454321,06 Apr 2022 00:10:21,ETH-PERPETUAL,trade,open buy,60,780,3333.5,3335.91,3337.13,0,0,0,0,0,0,1.72846914,1.82229832,ETH-121670497,ETH-22198104734,Source: 'api:DCX'
252631011,1649203739255364,06 Apr 2022 00:08:59,ETH-PERPETUAL,trade,open buy,60,720,3351,3351.92,3352.89,0,0,0,0,0,0,1.72846914,1.81350529,ETH-121669424,ETH-22197889407,Source: 'api:DCX'
252627183,1649203504411470,06 Apr 2022 00:05:04,ETH-PERPETUAL,trade,open buy,60,660,3368.5,3371.51,3371.93,0,0,0,0,0,0,1.72846914,1.80497696,ETH-121667590,ETH-22197691624,Source: 'api:DCX'
252624070,1649203304618340,06 Apr 2022 00:01:44,ETH-PERPETUAL,trade,open buy,60,600,3386,3386.23,3385.88,0,0,0,0,0,0,1.72846914,1.7978896,ETH-121666106,ETH-22197274487,Source: 'api:DCX'
252618006,1649202714524728,05 Apr 2022 23:51:54,ETH-PERPETUAL,trade,open buy,60,540,3403.5,3412.05,3411.85,0,-8e-8,0,0,0,0,1.72846914,1.78506997,ETH-121663190,ETH-22191910314,Source: 'api:DCX'
252596792,1649186178573317,05 Apr 2022 19:16:18,ETH-PERPETUAL,trade,open buy,60,480,3421,3421.39,3421.4,0,-8e-8,0,0,0,0,1.72846914,1.7801059,ETH-121653014,ETH-22187473725,Source: 'api:DCX'
252578130,1649174614768442,05 Apr 2022 16:03:34,ETH-PERPETUAL,trade,open buy,60,420,3438.5,3439.69,3439.47,0,-2e-8,0,0,0,0,1.72846914,1.77119594,ETH-121644050,ETH-22184023287,Source: 'api:DCX'
252558054,1649167603945374,05 Apr 2022 14:06:43,ETH-PERPETUAL,trade,open buy,60,360,3456,3457.17,3456.82,0,0,0,0,0,0,1.72846914,1.76253337,ETH-121634446,ETH-22182765456,Source: 'api:DCX'
252549732,1649165437765340,05 Apr 2022 13:30:37,ETH-PERPETUAL,trade,open buy,60,300,3473.5,3474.15,3474.31,0,0,0,0,0,0,1.72846914,1.75461897,ETH-121630421,ETH-22182074970,Source: 'api:DCX'
252544563,1649164466597594,05 Apr 2022 13:14:26,ETH-PERPETUAL,trade,open buy,60,240,3491,3492.58,3492.08,0,-0.00000169,0,0,0,0,1.72846914,1.7458437,ETH-121627964,ETH-22171303561,Source: 'api:DCX'
252517869,1649145602530802,05 Apr 2022 08:00:00,ETH-PERPETUAL,settlement,long,180,180,3529.89,0,0,0.00234574,-2.5e-7,-,0,0,0.00234574,1.72846914,1.72846914,,,
252516490,1649145602421535,05 Apr 2022 08:00:00,ETH-24JUN22,settlement,short,-6024,-6024,3569.49,0,0,-0.01263237,0,-,0,0,-0.01263237,1.7261234,1.72846914,,,
252494095,1649118676666686,05 Apr 2022 00:31:16,ETH-PERPETUAL,trade,open buy,60,180,3508.5,3510.41,3509.54,0,-1e-8,0,0,0,0,1.73875577,1.73708379,ETH-121605138,ETH-22169680923,Source: 'api:DCX'
252488759,1649113728018471,04 Apr 2022 23:08:48,ETH-PERPETUAL,trade,open buy,60,120,3526,3526.64,3525.9,0,0,0,0,0,0,1.73875577,1.72896349,ETH-121602589,ETH-22169342652,Source: 'api:DCX'
